Session,StartDate,EndDate,IPAddress,Progress,Duration(in seconds),Finished,RecordedDate,ResponseId,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,id,NegRate1.1_1_how_bad_the_study_partner_feels,NegRate1.3_1_significance_of_the_event_for_the_study_partner,mood1_1_angry,mood1_2_happy,mood1_3_anxious,mood1_4_distressed,mood1_5_cheerful,mood1_6_calm,mood1_7_sad,mood1_8_relaxed,mood1_9_lonely,mood1_10_energetic,reframe,NegRate1.1_1_how_bad_your_study_partner_will_fill_after_reading_our_response,NegRate1.3_1_significance_of_the_event_for_the_study_partner_after_reading_your_response,regulaiton_effect-did_the_writing_changed_your_mood?,similarity_7,mood2_1_angry,mood2_2_happy ,mood2_3_anxious,mood2_4_distressed,mood2_5_cheerful,mood2_6_calm,mood2_7_sad,mood2_8_relaxed,mood2_9_lonely ,mood2_10_energetic,SSES_1_I_feel_confident_about_my_abilities,SSES_2_I_am_worried_about_whether_I_am_regarded_as_a_success_or_failure,SSES_3_I_feel_satisfied_with_the_way_my_body_looks_right_now,SSES_4_I_feel_frustrated_or_rattled_about_my_performance,SSES_5_I_feel_that_I_am_having_trouble_understanding_things_that_I_read,SSES_6_I_feel_that_others_respect_and_admire_me,SSES_7_I_am_dissatisfied_with_my_weight,SSES_8_I_feel_self-conscious.,SSES_9_I_feel_as_smart_as_others.,SSES_10_I feel displeased with myself.,SSES_11_I feel good about myself.,SSES_12_I am_pleased_with_my_appearance_right_now.,SSES_13_I_am_worried_about_what_other_people_think_of_me.,SSES_14_I_feel_confident_that_I_understand_things.,SSES_15_I_feel_inferior_to_others_at_this_moment.,SSES_16_I_feel_unattractive.,SSES_17_I feel_concerned_about_the_impression_I_am_making.,SSES_18_I_feel_that_I_have_less_scholastic_ability_right_now_than_others.,SSES_19_I_feel_like_I'm_not_doing_well.,SSES_20_I_am_worried_about_looking_foolish
6,8/24/2018 15:54,8/24/2018 15:58,172.58.83.7,100,262,1,8/24/2018 15:58,R_1Rdssh4PL4vRBYZ,44.8361969,-93.22319794,anonymous,EN,AGRKG3YT3KMD8,3,5,1,3,1,1,3,3,1,3,1,4,"This recovery process may have unknowns, but think of it this way: Your father is on his way to recovery. And recovery implies a temporary state of difficulty; once one is recovered, they no longer have to endure the pains that caused their original injury.

Once your father's knee replacement is fully healed, he will feel much better. Gone will be the pains associated with having a bad knee, and the disability, the having to take medications, and similar problems. He will be better off for it. Even if there are some complications, they are unlikely to be severe and he will benefit greatly from having a better knee.",2,5,2,3,1,4,1,1,4,4,1,4,1,4,5,1,5,1,1,5,1,1,5,1,5,5,1,5,1,1,1,1,1,1
6,8/24/2018 16:13,8/24/2018 16:22,174.71.60.245,100,529,1,8/24/2018 16:22,R_3iwnxa4Kw0S8MTl,41.29930115,-96.16660309,anonymous,EN,A3B7TNVOISSZ2O,3,4,1,5,1,1,4,5,1,4,1,3,"It must be hard seeing your father suffer as part of this surgery. However, I think that it's important to keep perspective on the current amount of suffering relative to the good that it will do it over the course of his life. I think that both of you will have a greater quality of life as a result of the surgery, and that you can look beyond the short-term pain to the good times ahead. Do what you can to make recover easier for him, and enjoy your time together.",2,3,2,1,1,4,1,1,3,5,1,5,1,3,5,1,4,1,1,5,1,1,5,1,5,4,1,5,1,1,1,1,1,1
6,8/24/2018 16:29,8/24/2018 16:32,23.123.130.236,100,221,1,8/24/2018 16:32,R_25XUimr1KGmcBak,29.58779907,-95.22409821,anonymous,EN,A1VPQJR2V850OM,2,3,1,3,1,1,2,3,1,3,1,2,It will probably be painful in the beginning but once he gets used to the rehabilitation process he will most likely be fine.,2,3,3,2,1,2,1,1,2,3,1,3,1,1,4,1,3,1,1,3,1,1,3,1,3,3,1,3,1,1,1,1,1,1
6,8/24/2018 16:34,8/24/2018 16:38,172.58.45.152,100,248,1,8/24/2018 16:38,R_3sgDhHBJFoivFd1,47.38240051,-122.313797,anonymous,EN,A2F2DDH12YU4AK,3,3,1,1,1,1,1,5,1,4,1,3,"The best thing to consider when helping someone who has recently undergone this sort of surgery is that it is going to take time for them to recover. While it is obviously unfortunate that the situation was so serious as to require surgical intervention, at least the procedure is over and the healing process can begin. More than anything, it is important to maintain a positive attitude. While you clearly are concerned for your father, rather than a negative event, try thinking about this as an opportunity to offer support an assistance.",3,3,3,3,1,1,1,1,1,5,1,3,1,3,4,1,1,1,1,3,5,3,5,5,1,1,1,5,2,5,2,1,1,3
6,8/24/2018 16:36,8/24/2018 16:39,98.5.89.152,100,187,1,8/24/2018 16:39,R_24irJ9UgsJ7e8If,42.94619751,-78.86160278,anonymous,EN,A1761MS0XW2OHR,5,5,1,3,1,1,1,3,1,3,1,1,"Do what you can to be there for your father while he recovers to help pass the time. Though the recovery process will be painful, it will help to have something to distract him.",5,5,3,1,1,3,1,1,1,3,1,3,1,1,4,1,3,1,1,1,1,1,4,1,3,3,1,5,1,1,1,1,1,1
6,8/24/2018 17:41,8/24/2018 17:45,98.225.61.58,100,226,1,8/24/2018 17:45,R_3PGZFUmYhg7c2YJ,47.14579773,-122.3237,anonymous,EN,A2VW2G52AKT86G,4,4,1,1,1,1,1,3,1,1,3,1,"It's a long process that's why it's important to just take things one day at a time. Even in those days just take things one at a time and focus on that. He may need help our struggle with one thing but then you can be back to having him resting and recovering for awhile. There's going to be struggles but they are manageable you can get through this, he can get through this. Don't forget why this is going on, the goal is at the end he's going to come out with a better knee than he went in and have a better quality of life. It will be worth it.",3,3,3,5,1,1,1,1,1,3,1,1,3,1,3,4,1,1,1,1,4,4,4,4,2,1,4,4,3,4,4,1,2,4
6,8/24/2018 18:10,8/24/2018 18:12,98.225.117.124,100,122,1,8/24/2018 18:12,R_2pSHGVIZRzjjCIo,32.29899597,-110.8309021,anonymous,EN,A3696JXTRKL2FI,4,4,1,3,2,2,4,4,2,5,1,2,I know it's hard to go through these things I have had family as well as friends go through a myriad of different surgeries. The best thing to think about is just how they will have a few days of pain but it will relieve and prevent a lifetime of pain that they have had in the past. I think that it's always important to try to look at the good side in these events.,3,3,3,4,1,4,2,2,3,5,2,4,2,2,5,1,4,2,1,4,2,3,5,2,4,3,2,5,2,2,1,2,3,3
6,8/24/2018 18:26,8/24/2018 18:30,216.0.116.251,100,234,1,8/24/2018 18:30,R_2S7ccgqfwOQd4GB,40.5901947,-75.35469818,anonymous,EN,A1XA3QOXDTGCDL,2,3,1,4,3,1,3,5,1,5,1,1,"I know it may seem hard, but try and focus on the fact that your father made it through the surgery without any complications. He is on the road to recovery, and while he may have other health issues, at least the problem with his knee will soon be fixed.

I'm sure he wouldn't want you to worry about his recovery. Try your best to think on the bright side of things.",2,2,3,1,1,4,3,1,3,5,1,5,1,1,4,3,1,1,1,4,5,4,4,3,2,1,2,5,1,3,2,1,1,1
6,8/24/2018 18:19,8/24/2018 18:30,108.233.81.229,100,656,1,8/24/2018 18:30,R_1FlyIonHQMaUjqS,37.50379944,-121.5252991,anonymous,EN,A2GOYSTIL3LOV1,2,3,1,3,1,1,3,4,1,3,1,2,"I hope your dad's knee surgery went well. Surgeries can be tough on someone's body, but one thing I've noticed is that everyone is different when it comes to their recovery and what's involved. It's good that you're aware the recovery process can be painful, especially with your dad's other health issues, but maybe it won't be as bad as you're imagining. While some people do suffer additional pain, not everyone does, especially if they follow the doctor's orders, and your dad might be one of the lucky ones. And once the recovery process is over, he'll have a brand new knee that should last him for years. That's definitely something to look forward to!",1,2,2,2,1,3,1,1,4,4,1,4,1,2,5,1,3,1,1,3,2,1,5,1,4,3,1,5,1,1,1,1,1,1
6,8/24/2018 18:35,8/24/2018 18:39,173.89.146.57,100,204,1,8/24/2018 18:39,R_2wtvn7b4k9f2Mmx,44.05990601,-88.52780151,anonymous,EN,A1PLB1NZOE2PQ7,3,4,1,3,1,1,3,5,1,4,1,3,Well it may be painful during the recovery for your father in the long run I'm sure his knee will feel better.,2,2,1,3,1,3,1,1,4,5,1,4,1,3,3,3,1,3,1,4,5,4,2,3,2,1,4,4,2,4,2,3,3,1
6,8/24/2018 18:50,8/24/2018 18:55,107.207.169.27,100,329,1,8/24/2018 18:55,R_egPG8RBaRTNzfAl,37.834198,-122.2897034,anonymous,EN,AVBRJBJONL47I,4,5,1,2,1,1,3,5,1,5,1,1,"That surgery sounds like it was a significant decision. I hope that he heals quickly. In the case of pain and recovery, maybe you could look into ways he can be helped? Most doctors are very understanding of pain suppression, but maybe there are other ways he can control the pain in addition to medication? Also, are there other things that could be done to help your father, such as household assistance, therapy, and so on? Finally, I'm wondering how you're helping yourself during this time. Caring for the carers generally is forgotten but so important.",3,4,2,4,1,3,1,1,3,5,1,5,1,1,3,1,1,1,1,3,5,3,3,2,3,1,1,4,1,5,1,1,2,1
6,8/24/2018 19:53,8/24/2018 19:58,75.133.98.246,100,297,1,8/24/2018 19:58,R_eVbdYMwxoToGfdL,41.46749878,-73.24060059,anonymous,EN,AKHH4W14A6AN9,5,5,1,1,1,1,1,4,1,4,2,1,The knee replacement is going to be a positive change for your Father. It may be a painful recovery but in the end he will be so much better off. You can help him by making sure he stays on top of his pain meds and follows doctor's orders. I'm sure he will get to feeling better before you know it! And he will be more capable to do physical activities too!,2,3,3,1,1,1,1,1,1,5,1,5,2,1,1,5,1,3,1,1,5,5,4,2,1,1,4,4,1,5,5,1,2,2
6,8/24/2018 20:01,8/24/2018 20:04,172.223.211.71,100,195,1,8/24/2018 20:04,R_10SnBGqxSIa8w1c,44.92300415,-123.3435974,anonymous,EN,A1E4K9G6ZKPKX4,3,3,1,1,1,1,2,2,1,2,1,1,"This could be a good opportunity for action and reflection. Your dad will need help, so you could see this as a chance to get closer to him and help him out. It's also a good opportunity to think about what this person means to you. You're already past the most stressful part, which is the surgery itself, so now you can take this time choose to use it wisely.",2,2,3,3,1,1,1,1,2,2,1,2,1,1,5,1,3,1,1,3,3,1,5,1,5,3,1,5,1,1,1,1,1,1
6,8/24/2018 19:49,8/24/2018 20:06,108.46.154.72,100,1035,1,8/24/2018 20:06,R_2woC7XQBVApSowN,40.64889526,-73.58249664,anonymous,EN,A2TN6KP3ZKGOU7,4,4,1,4,1,1,4,4,1,5,1,4,The situation is a stressful situation but your father will feel much better after his knee surgery. He'll be able to move around a lot better and be happier.,2,3,3,3,1,4,1,2,4,4,1,4,1,4,4,1,5,1,1,4,1,1,5,1,5,5,1,5,1,1,1,1,1,1
6,8/24/2018 20:26,8/24/2018 20:29,23.126.202.49,100,202,1,8/24/2018 20:29,R_brrFHMTnBPQd6cF,29.94299316,-81.74330139,anonymous,EN,AA4D4WHT4HBYW,3,3,2,3,1,1,3,4,1,5,2,2,"The worst part is over. He survived the surgery! Remember, he did the surgery in the first place because his knee was in pain, every single day! As he recovers from this surgery, he is going to feel less pain than ever before and be able to be far more active. You should support him!",1,3,2,4,1,4,1,1,3,5,1,5,1,3,4,3,2,2,1,5,5,5,5,1,5,1,5,5,1,5,5,1,2,5
6,8/24/2018 20:53,8/24/2018 21:00,172.58.33.207,100,433,1,8/24/2018 21:00,R_pfLffJH1rNXIVoZ,38.55679321,-121.4962997,anonymous,EN,AQ9Y6WD8O72ZC,4,4,1,2,1,1,2,4,1,5,1,2,"Dear study partner,
Although your father's knee replacement may have been stressful and he may have some recovery pain this is a much more positive situation than if he had not had the t
Replacement and was suffering with knee issues. After his initial recovery I'm sure he will be much better and in a lot less pain. I wish him a speedy recovery!",2,2,1,1,1,3,1,1,2,2,1,4,1,2,5,1,3,1,1,2,2,2,4,1,4,3,1,4,1,1,1,1,1,2
6,8/25/2018 5:49,8/25/2018 5:51,75.82.160.118,100,134,1,8/25/2018 5:51,R_307ubzCRRoo3Ey9,34.19799805,-119.1725998,anonymous,EN,A2VT0REE77ZI2I,4,4,1,2,1,3,2,3,2,2,2,2,I think you can only let things take their course. Your father probably feels so much better right now. At least there is that.,3,3,3,3,1,2,1,2,2,2,2,2,2,2,4,3,4,2,3,4,3,4,2,4,4,3,2,4,3,2,3,4,3,2
7,8/27/2018 15:11,8/27/2018 15:13,75.82.160.118,100,131,1,8/27/2018 15:13,R_1n8B3tLGAdDVe13,34.19799805,-119.1725998,anonymous,EN,A2VT0REE77ZI2I,4,4,1,3,1,1,3,5,1,3,1,3,At least your dreams are telling you whats up so you can fix it.,3,3,3,5,1,3,1,1,3,5,1,3,1,3,4,3,2,3,3,4,3,2,3,4,4,3,3,3,2,2,5,5,3,4
7,8/27/2018 15:11,8/27/2018 15:18,108.64.75.194,100,436,1,8/27/2018 15:18,R_6gv5eUXJ6PocvcZ,38.11289978,-122.1331024,anonymous,EN,AJRY9ALX8069Y,4,3,1,2,4,3,1,2,2,1,3,2,"I think in order to be good at your job you should probably forgo some sleep once in a while. You can make it up another time. Being tired is just part of life and part of working hard at work. It tells you that you are keeping busy and have a lot going on in your life, which is better than being lazy and bored. Use the time you don't sleep to catch up on work and then sleep later when that work is finished and you're confident you can rest and be at ease.",2,3,2,4,1,2,4,3,1,3,1,3,2,1,3,4,2,4,1,3,4,5,3,4,2,2,5,2,4,4,5,4,3,5
7,8/27/2018 15:14,8/27/2018 15:18,104.172.139.125,100,246,1,8/27/2018 15:18,R_9EO7gjZKbKHPhsZ,34.19799805,-119.1725998,anonymous,EN,A1CH3TODZNQCES,3,2,2,4,1,4,3,2,5,1,3,1,"You had a bad dream, while this is not bad by itself per-say it is something to worry about since you said it might have to do with your job. I think this is a wake up call for you to change your career and do something that makes you happy, without adding to much stress to your life. I have hope for you and know that this will improve your life by a lot, take it as a blessing.",1,4,1,2,2,5,1,1,3,1,1,5,2,2,5,1,4,1,1,5,1,1,5,1,5,4,1,5,1,1,2,1,2,2
7,8/27/2018 15:18,8/27/2018 15:22,141.233.241.125,100,297,1,8/27/2018 15:23,R_2azvcIZ2GrzHGoh,44.05990601,-88.52780151,anonymous,EN,A1PLB1NZOE2PQ7,2,2,1,3,1,1,3,5,1,4,1,3,Bad dreams my seem tough to get past but just remember it's all in your head.,2,3,3,2,1,2,1,1,2,4,1,4,1,3,3,2,1,2,2,3,5,4,3,2,2,1,2,3,2,4,3,2,2,3
7,8/27/2018 15:21,8/27/2018 15:23,131.93.146.238,100,98,1,8/27/2018 15:23,R_32XtrnojoSDGDsJ,46.4822998,-90.15399933,anonymous,EN,A1ZD8RU6YB0VEU,3,3,1,4,1,1,3,4,1,4,1,2,I am sorry for what you are going through. Keep your head up and I promise things will get better.,3,3,3,2,1,4,1,1,4,4,1,4,1,2,4,1,4,1,1,4,1,1,4,1,4,4,1,4,1,1,1,1,1,1
7,8/27/2018 15:29,8/27/2018 15:32,23.123.130.236,100,201,1,8/27/2018 15:32,R_C9WEwb3bpBRZvqh,29.58779907,-95.22409821,anonymous,EN,A1VPQJR2V850OM,2,2,1,2,1,1,1,3,1,3,1,1,You might have had a bad dream but it's good that it led you to wanting to reflect on your current lifestyle.,2,2,3,1,1,2,1,1,1,3,1,3,1,1,3,1,3,1,1,3,1,1,3,1,3,3,1,3,1,1,2,1,1,1
7,8/27/2018 15:30,8/27/2018 15:35,23.126.202.49,100,309,1,8/27/2018 15:35,R_svCE6BcYWhsXLqh,29.94299316,-81.74330139,anonymous,EN,AA4D4WHT4HBYW,3,4,2,3,2,4,3,3,1,3,1,3,"Dreams help us see our life from a third person perspective. They tend to have little pieces of thoughts you naturally have, so if this is your fear, it's a good indication that you may need to adjust something in your life. Are you getting enough sleep? Can you schedule more time to sleep, if needed? Are you scheduling enough time but still feeling sleepy? Some medical conditions can cause you to feel drained and fatigued.",2,3,3,3,1,3,2,1,3,4,1,4,1,3,5,5,1,1,1,5,5,5,5,5,3,1,5,5,1,5,5,1,4,5
7,8/27/2018 15:28,8/27/2018 15:35,98.5.89.152,100,414,1,8/27/2018 15:35,R_5hf45Sf1CZWi9Al,42.94619751,-78.86160278,anonymous,EN,A1761MS0XW2OHR,2,2,1,2,2,1,1,3,1,3,1,1,"It was just a dream, and it's pretty common to dream about school or work going wrong. If you're sure you're consistently not getting enough sleep, or you're not sleeping well, you should definitely take this as a sign that it needs to change, not just for your work performance, but for your personal wellbeing.",2,2,3,3,1,2,2,1,1,3,1,3,1,1,4,1,3,1,1,3,1,1,4,1,3,3,1,5,1,1,1,1,1,1
7,8/27/2018 15:32,8/27/2018 15:42,71.58.114.154,100,604,1,8/27/2018 15:42,R_2pKLa1Bc9eOTOpu,39.96969604,-76.79340363,anonymous,EN,A27SMEOPKV84VI,4,4,1,3,4,4,1,2,1,2,1,2,"I'm so sorry that your dream worried you. I find that when I'm having dreams that nag at me, its usually because something is stressing me out that is blending into my unconscious world. It sounds like you might have been worried about your work performance lately and you are tired. Its natural for us to have these thoughts when we're trying to work out a solution in our sleep. When this happens to me, I try to look at it as a positive thing because the situations in the dream haven't actually happened yet. Try to think of it more as an early warning signal from yourself. You have time to try to figure out a plan that will work better to balance your work/personal time.",3,3,3,4,1,2,3,3,1,2,3,3,1,1,1,5,1,5,2,2,5,4,2,5,2,1,5,2,4,4,5,3,4,5
7,8/27/2018 15:40,8/27/2018 15:42,98.176.238.152,100,142,1,8/27/2018 15:42,R_30caPet115rEqlF,32.63609314,-117.0531998,anonymous,EN,A39Q4SNT7SRK94,5,5,1,5,1,1,5,5,1,5,1,5,You should try to practice techniques that can improve your quality of sleep. Doing this can improve your overall well-being and help other parts of your life. This situation isn't permanent and you can do things that will help you fix this.,1,5,1,5,1,5,1,1,5,5,1,5,1,5,5,1,5,1,1,5,1,1,5,1,5,5,1,5,1,1,1,1,1,1
7,8/27/2018 16:08,8/27/2018 16:17,209.81.112.213,100,517,1,8/27/2018 16:17,R_2agyKJsd6WgJYES,46.17129517,-95.33850098,anonymous,EN,A3S5UROKNNCNSB,2,2,1,4,1,1,2,5,2,5,1,3,"You can't read to much into dreams. People dream about all kinds of crazy stuff, it doesn't mean your lifestyle is unsustainable. If you really believe you are not getting enough sleep then you could try to do something about it, but I wouldn't assume that because of a dream. Dreams do not have to mean anything and I would guess they usually don't mean anything. If you work performance was suffering you would have gotten some negative feedback from someone about it. I think you're doing just fine.",1,1,2,2,1,5,1,1,3,5,1,5,1,3,5,1,2,1,1,4,4,1,5,2,4,2,1,5,1,2,1,1,1,2
7,8/27/2018 16:21,8/27/2018 16:26,98.245.66.27,100,331,1,8/27/2018 16:26,R_1JLsZ9cp0VQQqlk,39.77470398,-105.103302,anonymous,EN,A2M6TJIR21BN2W,1,1,1,3,1,1,3,4,1,4,1,2,"Trying to make sense of our dreams is something that people have always been attempting throughout time. I would try not to dwell on this dream too much because if you do you will probably continue to have similar dreams. If anything use your dream as a ""wakeup call"" (no pun intended) and go to bed more early. Change your schedule so you can sleep more. If everyone tried to analyze their dreams and base their lives off of it, we would all be in some serious trouble. Was I really born with a tail or was that dream?",1,1,3,1,1,2,1,1,2,4,1,4,1,2,3,1,2,1,1,2,1,1,3,1,3,2,1,3,1,1,1,1,1,1
7,8/27/2018 16:37,8/27/2018 16:41,108.46.154.72,100,247,1,8/27/2018 16:41,R_2SDDEU4vtasShZg,40.64889526,-73.58249664,anonymous,EN,A2TN6KP3ZKGOU7,3,3,1,4,1,2,3,3,1,3,1,3,"If you get more sleep, it will allow you to feel better throughout the day.",2,2,3,2,1,3,1,2,3,3,1,3,1,3,5,1,5,1,1,5,1,4,5,1,5,5,1,5,1,1,1,1,1,1
7,8/27/2018 17:05,8/27/2018 17:12,23.124.54.85,100,470,1,8/27/2018 17:12,R_PTD9nQL5ZyZDWdX,42.98750305,-82.46659851,anonymous,EN,I volunteer to take part in this research,3,3,2,2,3,4,2,3,4,3,3,2,"From time to time we all have bad dreams. Dreams often make little or no sense though, and more often than not, are not in and of themselves a reason to worry or something to stress out about. If you are having trouble sleeping look into what may be the true cause of that.",2,2,3,2,2,2,3,4,2,3,4,2,4,2,2,3,1,3,4,2,5,5,3,5,1,1,3,2,4,5,3,4,4,3
7,8/27/2018 17:57,8/27/2018 18:01,73.248.201.23,100,229,1,8/27/2018 18:01,R_eeQRgj80amqoNJn,40.86689758,-74.8219986,anonymous,EN,A1XA3QOXDTGCDL,2,2,1,3,5,2,2,2,1,2,1,1,"I know you may think that you should change your lifestyle, but this was only a dream. It would be one think if this scenario happened in real life, but it didn't. It seems like you are reading too much into your dream and you should focus more on pushing it out of your mind. People dream crazy things all the time, and most dreams don't have a literal translation.

Sounds like you just need to take a deep breath and relax a bit.",1,1,3,1,1,3,5,2,2,3,1,2,1,1,3,2,1,1,1,4,5,4,4,3,2,1,2,4,1,3,2,1,2,1
7,8/27/2018 18:09,8/27/2018 18:20,108.233.81.229,100,603,1,8/27/2018 18:20,R_2zUOibevi0Idpkm,37.68190002,-121.7680054,anonymous,EN,A2GOYSTIL3LOV1,2,1,1,3,1,1,4,3,1,2,1,3,"Sometimes dreams are your mind's way of telling you something important and troubling is happening in your life, and sometimes dreams are really just dreams. If you feel fairly energetic at work and are getting good feedback from your boss (or at least no negative feedback), then this dream was probably just a plain, old dream and nothing to worry about. Of course, if you have noticed that you're super tired or rundown at work, then maybe it really is more than a dream, and it might be helpful to pay attention. This might be the way your subconscious is telling you to make some changes.",1,1,2,3,1,4,1,1,4,3,1,3,1,3,5,1,3,1,1,4,1,1,5,1,4,3,1,5,1,1,1,1,1,1
7,8/27/2018 18:15,8/27/2018 18:20,98.225.117.124,100,291,1,8/27/2018 18:20,R_1Nt3FWg0XUjRbQa,32.29899597,-110.8309021,anonymous,EN,A3696JXTRKL2FI,3,3,2,4,2,2,3,4,2,4,2,2,I know the struggles of getting enough rest at night because I face them as well. What I have found helpful is really just setting a time that you need to be in bed by and forcing yourself to stick to it no matter what. It will help you feel better in the day.,2,2,3,3,1,2,1,2,3,4,2,3,1,2,4,2,4,1,2,4,2,2,5,2,4,4,2,4,2,2,3,2,2,3
7,8/27/2018 18:15,8/27/2018 18:20,107.207.169.27,100,313,1,8/27/2018 18:20,R_9NybzsA2eikJnRn,37.834198,-122.2897034,anonymous,EN,AVBRJBJONL47I,3,3,1,3,1,1,4,4,1,3,1,2,"That sounds like a troubling dream! Have you been experiencing extreme tiredness at work in real life? If so what are some things you could do to change that? I know some companies have dedicated nap rooms - would that be an option? Or would simply getting up and moving help? Otherwise, if you are not actually that tired at work, maybe think about if there's something else bothering you? I'm sure trying small changes would help you problem solve the issue at hand.",3,3,2,3,1,3,1,1,3,4,1,3,1,2,3,1,1,1,1,1,5,2,3,1,3,1,1,4,1,5,1,1,2,1
7,8/27/2018 18:56,8/27/2018 19:00,174.71.60.245,100,219,1,8/27/2018 19:00,R_1FmtVwzHD8yV53Y,41.37159729,-96.19979858,anonymous,EN,A3B7TNVOISSZ2O,3,3,1,4,1,1,4,4,1,3,1,3,"Perhaps this is an opportunity for you to reexamine your workload and priorities. I think that you have the right idea . . . your body may be telling you that it is reaching its limits. Even if it isn't and you're fully capable of handling the workload, it is an excellent opportunity to make sure that you are maximizing your effectiveness. Take this opportunity to really examine your workday, and don't be afraid to talk with your manager about things that take a lot of time and have little impact.",2,2,2,4,1,4,1,1,4,5,1,5,1,3,5,1,4,1,1,5,1,1,5,1,5,4,1,5,1,1,1,1,1,1
7,8/27/2018 19:11,8/27/2018 19:15,98.225.61.58,100,237,1,8/27/2018 19:15,R_sIrEB2lFnv5taa5,47.14579773,-122.3237,anonymous,EN,A2VW2G52AKT86G,3,3,1,1,1,1,1,3,1,1,3,1,The first step to fixing a problem is figuring out you have a problem. If you're concerned about not getting enough sleep it may be a bit hard to find the extra time to get some more but it's a simple enough solution in the end. Maybe you have to push a bit of your after work fun to the weekend to get some more sleep during the week but it's doable. There are sleep aids that can help as well or other things people do to help them sleep maybe it's worth looking into.,2,2,3,3,1,1,1,1,1,3,1,1,3,1,3,4,1,1,1,2,4,4,4,4,1,1,4,4,3,4,4,1,3,4
7,8/27/2018 19:36,8/27/2018 19:40,172.223.211.71,100,245,1,8/27/2018 19:40,R_2xQKIqLuEIVWiPa,44.92300415,-123.3435974,anonymous,EN,A1E4K9G6ZKPKX4,2,2,1,2,1,1,2,3,1,3,1,1,"This seems like your body is prompting you to take a moment and think about how you do things, and it's good that you already seem to be doing that. Things like this happening in life are good moments to try to look at what we're doing from a neutral perspective. Not necessarily from a perspective of whether something is right or wrong, but just seeing if it is what you want. You can channel that sort of energy into making positive changes for yourself.",2,2,3,3,1,2,1,1,2,3,1,3,1,1,5,1,2,1,1,3,3,1,5,1,5,3,1,1,1,1,1,1,1,1
7,8/27/2018 20:04,8/27/2018 20:09,172.58.139.81,100,330,1,8/27/2018 20:10,R_2XnsCgj88i6ZOzV,41.94630432,-87.81269836,anonymous,EN,AGRKG3YT3KMD8,5,5,1,3,2,2,3,3,1,3,1,3,"The dream may seem horrible but it has a silver lining: Your body is telling you that you need more sleep, so you no exactly what your problem is.It might be a good idea to compromise in other areas of your life in order to get more sleep. Do you watch TV later at night? Do you moonlight to pay bills? It might be better to do 10% less work, even if it may make money more tight.

If your job taxes you too much, you might want to consider switching to another one. This is another possible positive avenue for change. Are you otherwise healthy? If so you're already doing better than a lot of other people.

This situation is a lot less permanent than what may seem. You still have some control over it. It's important that you get more sleep so you should be able to figure something out.",3,5,2,3,1,4,1,1,4,3,1,3,1,3,4,1,5,1,1,4,1,1,4,1,4,4,1,4,1,1,1,1,1,1
7,8/27/2018 20:07,8/27/2018 20:10,73.1.184.211,100,207,1,8/27/2018 20:10,R_TbcMsJrUnbYfKRH,27.07749939,-80.25869751,anonymous,EN,A2OVWCQ4B9AHFY,2,2,2,2,2,3,1,1,2,1,1,2,You may be tired because you are getting important things done at work. Your work is hopefully being recognized and maybe you will be rewarded for it later.,3,3,3,2,2,1,2,2,1,1,2,1,1,2,5,1,1,1,1,1,3,2,5,1,1,1,1,5,1,5,1,1,3,1
7,8/27/2018 20:06,8/27/2018 20:11,75.133.98.246,100,322,1,8/27/2018 20:11,R_2Vs5QUQlprDQgyn,41.46749878,-73.24060059,anonymous,EN,AKHH4W14A6AN9,4,4,1,1,1,1,1,5,1,5,1,1,"I have weird dreams all the time. One time I dreamed I was on a rainbow cloud and I found all the characters from Rainbow Brite. Dreams don't always have to mean anything! If you're worried about your lifestyle why not try and slow it down a bit? Go to bed a little earlier or adjust your schedule so you can catch some extra sleep in the mornings? See if that helps. If you haven't gotten any complaints at work, you're probably doing just fine.",4,2,3,3,1,1,1,1,1,5,1,5,1,1,1,5,1,5,1,1,5,5,2,3,1,1,5,5,3,5,5,1,3,3
7,8/27/2018 21:21,8/27/2018 21:27,172.58.32.188,100,344,1,8/27/2018 21:27,R_2WvTYJwgtQyPW5Q,37.35020447,-121.8509979,anonymous,EN,AQ9Y6WD8O72ZC,3,2,1,2,3,1,1,2,2,1,1,1,"Dear study partner,
Everyone has some stress in their lives at one point or another and it is your choice to make whether you think pushing through the stress will be worth it. Your dream could mean that you are experiencing a period of stress that could pass with a little time. I hope things get easier for you!",1,2,3,1,1,2,3,1,1,2,2,1,1,1,2,3,1,4,1,2,4,3,2,4,2,2,1,2,3,4,3,4,4,3
7,8/28/2018 0:06,8/28/2018 0:12,172.58.45.152,100,336,1,8/28/2018 0:12,R_1CDBuOFMMAvuL82,47.2375946,-122.3620987,anonymous,EN,A2F2DDH12YU4AK,2,1,1,1,1,1,1,4,2,4,1,1,"It is important to consider your feelings about any stressors in your life, so it is appropriate to consider whether or not your dream offers you any insight into your life. It seems like your dream caused you to realize that there is an imbalance of some sort between your work and your leisure time. This is valuable in and of itself, because it can help you decide what is important in your life, and it can also illuminate areas you might want to work on.

Of course, a dream is also just a dream, so you shouldn't feel too distressed about its contents; the average person has between 90 and 150 dreams every month, so some are bound to be less than pleasant, even if they have no actual relation to your life situation.",2,1,3,1,1,1,1,1,1,4,2,4,2,1,3,1,1,1,1,3,5,1,5,5,1,1,1,3,3,5,1,1,1,1
